Section,Discharge,Depth,Surface_Width,Flow_Area,Velocity,Slope,Volume
2812,28.316847,2.63,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2812,28.316847,2.64,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2812,28.316847,2.65,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2812,28.316847,2.66,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2812,28.316847,2.67,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2812,28.316847,2.68,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2812,28.316847,2.69,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2812,28.316847,2.7,39.07231075,40.94519644,1.164335963,0.000915,1228.355893
2782,0,0,0,0,0,0,0
2782,0.003146316,0.01,0.119210663,0.006916122,0.050799998,0.001318,0.207483657
2782,0.006292633,0.02,0.238421326,0.013832244,0.101599997,0.002636,0.414967314
2782,0.009438949,0.03,0.357631989,0.020748366,0.152399995,0.003954,0.62245097
2782,0.012585265,0.04,0.476842652,0.027664488,0.203199993,0.005272,0.829934627
2782,0.015731582,0.05,0.596053314,0.034580609,0.253999992,0.00659,1.037418284
2782,0.018877898,0.06,0.715263977,0.041496731,0.30479999,0.007908,1.244901941
2782,0.022024214,0.07,0.83447464,0.048412853,0.355599988,0.009226,1.452385597
2782,0.025170531,0.08,0.953685303,0.055328975,0.406399987,0.010544,1.659869254
2782,0.028316847,0.088391997,1.072895966,0.062245097,0.457199985,0.011862,1.867352911
2782,0.04247527,0.09,1.101089965,0.071999926,0.526541983,0.01362725,2.15999777
2782,0.056633694,0.1,1.129283964,0.081754754,0.595883981,0.0153925,2.452642629
2782,0.070792118,0.11,1.157477963,0.091509583,0.665225979,0.01715775,2.745287489
2782,0.084950541,0.12,1.185671962,0.101264412,0.734567976,0.018923,3.037932348
2782,0.099108965,0.13,1.213865961,0.11101924,0.803909974,0.02068825,3.330577207
2782,0.113267388,0.14,1.24205996,0.120774069,0.873251972,0.0224535,3.623222066
2782,0.127425811,0.15,1.270253959,0.130528897,0.94259397,0.02421875,3.915866926
2782,0.141584235,0.155447995,1.298447958,0.140283726,1.011935968,0.025984,4.208511785
2782,0.161810554,0.16,1.326750814,0.153157445,1.042851396,0.025767,4.594723368
2782,0.182036874,0.17,1.355053671,0.166031165,1.073766823,0.02555,4.980934951
2782,0.202263193,0.18,1.383356527,0.178904884,1.104682251,0.025333,5.367146534
2782,0.222489512,0.19,1.411659383,0.191778604,1.135597678,0.025116,5.753358116
2782,0.242715831,0.2,1.439962239,0.204652323,1.166513106,0.024899,6.139569699
2782,0.262942151,0.21,1.468265096,0.217526043,1.197428533,0.024682,6.525781282
2782,0.28316847,0.219455993,1.496567952,0.230399762,1.228343961,0.024465,6.911992865
2782,0.308911058,0.22,1.519566497,0.244335232,1.251065415,0.024326182,7.33005695
2782,0.334653646,0.23,1.542565041,0.258270701,1.273786869,0.024187364,7.748121035
2782,0.360396235,0.24,1.565563586,0.272206171,1.296508322,0.024048545,8.16618512
2782,0.386138823,0.25,1.588562131,0.28614164,1.319229776,0.023909727,8.584249205
2782,0.411881411,0.26,1.611560676,0.30007711,1.34195123,0.023770909,9.00231329
2782,0.437623999,0.27,1.63455922,0.314012579,1.364672684,0.023632091,9.420377375
2782,0.463366587,0.28,1.657557765,0.327948049,1.387394138,0.023493273,9.83844146
2782,0.489109175,0.29,1.68055631,0.341883518,1.410115592,0.023354455,10.25650555
2782,0.514851764,0.3,1.703554855,0.355818988,1.432837045,0.023215636,10.67456963
2782,0.540594352,0.31,1.726553399,0.369754457,1.455558499,0.023076818,11.09263372
2782,0.56633694,0.31394399,1.749551944,0.383689927,1.478279953,0.022938,11.5106978
2782,0.608812211,0.32,1.769668743,0.402363456,1.497939552,0.02283205,12.07090367
2782,0.651287481,0.33,1.789785543,0.421036985,1.517599152,0.0227261,12.63110955
2782,0.693762752,0.34,1.809902342,0.439710514,1.537258751,0.02262015,13.19131542
2782,0.736238022,0.35,1.830019141,0.458384043,1.55691835,0.0225142,13.75152129
2782,0.778713293,0.36,1.850135941,0.477057572,1.57657795,0.02240825,14.31172717
2782,0.821188563,0.37,1.87025274,0.495731102,1.596237549,0.0223023,14.87193304
2782,0.863663834,0.38,1.890369539,0.514404631,1.615897148,0.02219635,15.43213891
2782,0.906139104,0.39,1.910486339,0.53307816,1.635556748,0.0220904,15.99234478
2782,0.948614375,0.4,1.930603138,0.551751689,1.655216347,0.02198445,16.55255066
2782,0.991089645,0.41,1.950719938,0.570425218,1.674875946,0.0218785,17.11275653
2782,1.033564916,0.42,1.970836737,0.589098747,1.694535546,0.02177255,17.6729624
2782,1.076040186,0.43,1.990953536,0.607772276,1.714195145,0.0216666,18.23316828
2782,1.118515457,0.44,2.011070336,0.626445805,1.733854745,0.02156065,18.79337415
2782,1.160990727,0.45,2.031187135,0.645119334,1.753514344,0.0214547,19.35358002
2782,1.203465998,0.46,2.051303934,0.663792864,1.773173943,0.02134875,19.9137859
2782,1.245941268,0.47,2.071420734,0.682466393,1.792833543,0.0212428,20.47399177
2782,1.288416539,0.48,2.091537533,0.701139922,1.812493142,0.02113685,21.03419764
2782,1.330891809,0.49,2.111654332,0.719813451,1.832152741,0.0210309,21.59440351
2782,1.37336708,0.5,2.131771132,0.73848698,1.851812341,0.02092495,22.15460939
2782,1.41584235,0.502919984,2.151887931,0.757160509,1.87147194,0.020819,22.71481526
2782,1.470297825,0.51,2.227501775,0.784316809,1.874285478,0.020779269,23.52950425
2782,1.5247533,0.52,2.303115618,0.811473108,1.877099017,0.020739538,24.34419323
2782,1.579208775,0.53,2.378729462,0.838629408,1.879912555,0.020699808,25.15888222
2782,1.63366425,0.54,2.454343306,0.865785707,1.882726094,0.020660077,25.9735712
2782,1.688119725,0.55,2.52995715,0.892942007,1.885539632,0.020620346,26.78826019
2782,1.7425752,0.56,2.605570993,0.920098306,1.88835317,0.020580615,27.60294917
2782,1.797030675,0.57,2.681184837,0.947254606,1.891166709,0.020540885,28.41763816
2782,1.85148615,0.58,2.756798681,0.974410905,1.893980247,0.020501154,29.23232714
2782,1.905941625,0.59,2.832412525,1.001567205,1.896793785,0.020461423,30.04701613
2782,1.9603971,0.6,2.908026368,1.028723504,1.899607324,0.020421692,30.86170511
2782,2.014852575,0.61,2.983640212,1.055879803,1.902420862,0.020381962,31.6763941
2782,2.06930805,0.62,3.059254056,1.083036103,1.905234401,0.020342231,32.49108308
2782,2.123763525,0.63,3.1348679,1.110192403,1.908047939,0.0203025,33.30577207
2782,2.178219,0.64,3.210481743,1.137348702,1.910861477,0.020262769,34.12046106
2782,2.232674475,0.65,3.286095587,1.164505002,1.913675016,0.020223038,34.93515004
2782,2.28712995,0.66,3.361709431,1.191661301,1.916488554,0.020183308,35.74983903
2782,2.341585425,0.67,3.437323274,1.218817601,1.919302093,0.020143577,36.56452801
2782,2.3960409,0.68,3.512937118,1.2459739,1.922115631,0.020103846,37.379217
2782,2.450496375,0.69,3.588550962,1.2731302,1.924929169,0.020064115,38.19390598
2782,2.50495185,0.7,3.664164806,1.300286499,1.927742708,0.020024385,39.00859497
2782,2.559407325,0.71,3.739778649,1.327442799,1.930556246,0.019984654,39.82328395
2782,2.6138628,0.72,3.815392493,1.354599098,1.933369784,0.019944923,40.63797294
2782,2.668318275,0.73,3.891006337,1.381755398,1.936183323,0.019905192,41.45266192
2782,2.72277375,0.74,3.966620181,1.408911697,1.938996861,0.019865462,42.26735091
2782,2.777229225,0.75,4.042234024,1.436067996,1.9418104,0.019825731,43.08203989
2782,2.8316847,0.758951976,4.117847868,1.463224296,1.944623938,0.019786,43.89672888
2782,2.913367913,0.76,4.285429247,1.553018744,1.936300554,0.019499442,46.59056233
2782,2.995051125,0.77,4.453010627,1.642813193,1.927977169,0.019212885,49.28439578
2782,3.076734338,0.78,4.620592006,1.732607641,1.919653785,0.018926327,51.97822923
2782,3.15841755,0.79,4.788173385,1.822402089,1.911330401,0.018639769,54.67206267
2782,3.240100763,0.8,4.955754764,1.912196537,1.903007016,0.018353212,57.36589612
2782,3.321783975,0.81,5.123336144,2.001990986,1.894683632,0.018066654,60.05972957
2782,3.403467188,0.82,5.290917523,2.091785434,1.886360248,0.017780096,62.75356302
2782,3.4851504,0.83,5.458498902,2.181579882,1.878036863,0.017493538,65.44739647
2782,3.566833613,0.84,5.626080281,2.27137433,1.869713479,0.017206981,68.14122992
2782,3.648516825,0.85,5.793661661,2.361168778,1.861390095,0.016920423,70.83506336
2782,3.730200038,0.86,5.96124304,2.450963227,1.85306671,0.016633865,73.52889681
2782,3.81188325,0.87,6.128824419,2.540757675,1.844743326,0.016347308,76.22273026
2782,3.893566463,0.88,6.296405799,2.630552123,1.836419942,0.01606075,78.91656371
2782,3.975249675,0.89,6.463987178,2.720346572,1.828096557,0.015774192,81.61039716
2782,4.056932888,0.9,6.631568557,2.81014102,1.819773173,0.015487635,84.30423061
2782,4.1386161,0.91,6.799149936,2.899935468,1.811449788,0.015201077,86.99806406
2782,4.220299313,0.92,6.966731316,2.989729916,1.803126404,0.014914519,89.6918975
2782,4.301982525,0.93,7.134312695,3.079524365,1.79480302,0.014627962,92.38573095
2782,4.383665737,0.94,7.301894074,3.169318813,1.786479635,0.014341404,95.0795644
2782,4.46534895,0.95,7.469475453,3.259113261,1.778156251,0.014054846,97.77339785
2782,4.547032163,0.96,7.637056833,3.348907709,1.769832867,0.013768288,100.4672313
2782,4.628715375,0.97,7.804638212,3.438702158,1.761509482,0.013481731,103.1610647
2782,4.710398588,0.98,7.972219591,3.528496606,1.753186098,0.013195173,105.8548982
2782,4.7920818,0.99,8.13980097,3.618291054,1.744862714,0.012908615,108.5487316
2782,4.873765013,1,8.30738235,3.708085502,1.736539329,0.012622058,111.2425651
2782,4.955448225,1.01,8.474963729,3.797879951,1.728215945,0.0123355,113.9363985
2782,5.037131437,1.02,8.642545108,3.887674399,1.719892561,0.012048942,116.630232
2782,5.11881465,1.03,8.810126488,3.977468847,1.711569176,0.011762385,119.3240654
2782,5.200497863,1.04,8.977707867,4.067263295,1.703245792,0.011475827,122.0178989
2782,5.282181075,1.05,9.145289246,4.157057744,1.694922408,0.011189269,124.7117323
2782,5.363864288,1.06,9.312870625,4.246852192,1.686599023,0.010902712,127.4055658
2782,5.4455475,1.07,9.480452005,4.33664664,1.678275639,0.010616154,130.0993992
2782,5.527230713,1.08,9.648033384,4.426441088,1.669952255,0.010329596,132.7932327
2782,5.608913925,1.09,9.815614763,4.516235537,1.66162887,0.010043038,135.4870661
2782,5.690597138,1.1,9.983196142,4.606029985,1.653305486,0.009756481,138.1808996
2782,5.77228035,1.11,10.15077752,4.695824433,1.644982102,0.009469923,140.874733
2782,5.853963563,1.12,10.3183589,4.785618881,1.636658717,0.009183365,143.5685665
2782,5.935646775,1.13,10.48594028,4.87541333,1.628335333,0.008896808,146.2623999
2782,6.017329988,1.14,10.65352166,4.965207778,1.620011949,0.00861025,148.9562334
2782,6.0990132,1.15,10.82110304,5.055002226,1.611688564,0.008323692,151.6500668
2782,6.180696413,1.16,10.98868442,5.144796674,1.60336518,0.008037135,154.3439003
2782,6.262379625,1.17,11.1562658,5.234591123,1.595041795,0.007750577,157.0377337
2782,6.344062838,1.18,11.32384718,5.324385571,1.586718411,0.007464019,159.7315672
2782,6.42574605,1.19,11.49142856,5.414180019,1.578395027,0.007177462,162.4254006
2782,6.507429263,1.2,11.65900994,5.503974467,1.570071642,0.006890904,165.1192341
2782,6.589112475,1.21,11.82659131,5.593768916,1.561748258,0.006604346,167.8130675
2782,6.670795688,1.22,11.99417269,5.683563364,1.553424874,0.006317788,170.506901
2782,6.7524789,1.23,12.16175407,5.773357812,1.545101489,0.006031231,173.2007344
2782,6.834162113,1.24,12.32933545,5.86315226,1.536778105,0.005744673,175.8945679
2782,6.915845325,1.25,12.49691683,5.952946709,1.528454721,0.005458115,178.5884013
2782,6.997528538,1.26,12.66449821,6.042741157,1.520131336,0.005171558,181.2822348
2782,7.07921175,1.267967959,12.83207959,6.132535605,1.511807952,0.004885,183.9760682
2782,7.3233225,1.27,13.24219323,6.306008173,1.528624503,0.004906621,189.1802453
2782,7.56743325,1.28,13.65230687,6.479480742,1.545441054,0.004928241,194.3844223
2782,7.811544,1.29,14.06242052,6.65295331,1.562257606,0.004949862,199.5885994
2782,8.05565475,1.3,14.47253416,6.826425879,1.579074157,0.004971483,204.7927764
2782,8.2997655,1.31,14.8826478,6.999898447,1.595890708,0.004993103,209.9969535
2782,8.54387625,1.32,15.29276144,7.173371016,1.612707259,0.005014724,215.2011305
2782,8.787987,1.33,15.70287508,7.346843584,1.62952381,0.005036345,220.4053076
2782,9.03209775,1.34,16.11298873,7.520316153,1.646340361,0.005057966,225.6094846
2782,9.2762085,1.35,16.52310237,7.693788721,1.663156913,0.005079586,230.8136617
2782,9.52031925,1.36,16.93321601,7.867261289,1.679973464,0.005101207,236.0178387
2782,9.76443,1.37,17.34332965,8.040733858,1.696790015,0.005122828,241.2220158
2782,10.00854075,1.38,17.75344329,8.214206426,1.713606566,0.005144448,246.4261928
2782,10.2526515,1.39,18.16355694,8.387678995,1.730423117,0.005166069,251.6303699
2782,10.49676225,1.4,18.57367058,8.561151563,1.747239668,0.00518769,256.8345469
2782,10.740873,1.41,18.98378422,8.734624132,1.76405622,0.00520931,262.038724
2782,10.98498375,1.42,19.39389786,8.9080967,1.780872771,0.005230931,267.242901
2782,11.2290945,1.43,19.80401151,9.081569269,1.797689322,0.005252552,272.4470781
2782,11.47320525,1.44,20.21412515,9.255041837,1.814505873,0.005274172,277.6512551
2782,11.717316,1.45,20.62423879,9.428514406,1.831322424,0.005295793,282.8554322
2782,11.96142675,1.46,21.03435243,9.601986974,1.848138975,0.005317414,288.0596092
2782,12.2055375,1.47,21.44446607,9.775459542,1.864955527,0.005339034,293.2637863
2782,12.44964825,1.48,21.85457972,9.948932111,1.881772078,0.005360655,298.4679633
2782,12.693759,1.49,22.26469336,10.12240468,1.898588629,0.005382276,303.6721404
2782,12.93786975,1.5,22.674807,10.29587725,1.91540518,0.005403897,308.8763174
2782,13.1819805,1.51,23.08492064,10.46934982,1.932221731,0.005425517,314.0804945
2782,13.42609125,1.52,23.49503428,10.64282238,1.949038282,0.005447138,319.2846715
2782,13.670202,1.53,23.90514793,10.81629495,1.965854834,0.005468759,324.4888486
2782,13.91431275,1.54,24.31526157,10.98976752,1.982671385,0.005490379,329.6930256
2782,14.1584235,1.54838395,24.72537521,11.16324009,1.999487936,0.005512,334.8972027
2782,14.45966655,1.55,24.93322286,11.4763434,1.999487936,0.005465702,344.2903021
2782,14.76090961,1.56,25.14107052,11.78944672,1.999487936,0.005419404,353.6834016
2782,15.06215266,1.57,25.34891817,12.10255003,1.999487936,0.005373106,363.076501
2782,15.36339571,1.58,25.55676582,12.41565335,1.999487936,0.005326809,372.4696004
2782,15.66463877,1.59,25.76461347,12.72875666,1.999487936,0.005280511,381.8626999
2782,15.96588182,1.6,25.97246113,13.04185998,1.999487936,0.005234213,391.2557993
2782,16.26712487,1.61,26.18030878,13.35496329,1.999487936,0.005187915,400.6488987
2782,16.56836793,1.62,26.38815643,13.66806661,1.999487936,0.005141617,410.0419982
2782,16.86961098,1.63,26.59600409,13.98116992,1.999487936,0.005095319,419.4350976
2782,17.17085403,1.64,26.80385174,14.29427323,1.999487936,0.005049021,428.828197
2782,17.47209709,1.65,27.01169939,14.60737655,1.999487936,0.005002723,438.2212965
2782,17.77334014,1.66,27.21954705,14.92047986,1.999487936,0.004956426,447.6143959
2782,18.07458319,1.67,27.4273947,15.23358318,1.999487936,0.004910128,457.0074953
2782,18.37582624,1.68,27.63524235,15.54668649,1.999487936,0.00486383,466.4005947
2782,18.6770693,1.69,27.84309,15.85978981,1.999487936,0.004817532,475.7936942
2782,18.97831235,1.7,28.05093766,16.17289312,1.999487936,0.004771234,485.1867936
2782,19.2795554,1.71,28.25878531,16.48599644,1.999487936,0.004724936,494.579893
2782,19.58079846,1.72,28.46663296,16.79909975,1.999487936,0.004678638,503.9729925
2782,19.88204151,1.73,28.67448062,17.11220306,1.999487936,0.00463234,513.3660919
2782,20.18328456,1.74,28.88232827,17.42530638,1.999487936,0.004586043,522.7591913
2782,20.48452762,1.75,29.09017592,17.73840969,1.999487936,0.004539745,532.1522908
2782,20.78577067,1.76,29.29802358,18.05151301,1.999487936,0.004493447,541.5453902
2782,21.08701372,1.77,29.50587123,18.36461632,1.999487936,0.004447149,550.9384896
2782,21.38825678,1.78,29.71371888,18.67771964,1.999487936,0.004400851,560.3315891
2782,21.68949983,1.79,29.92156653,18.99082295,1.999487936,0.004354553,569.7246885
2782,21.99074288,1.8,30.12941419,19.30392627,1.999487936,0.004308255,579.1177879
2782,22.29198594,1.81,30.33726184,19.61702958,1.999487936,0.004261957,588.5108874
2782,22.59322899,1.82,30.54510949,19.9301329,1.999487936,0.00421566,597.9039868
2782,22.89447204,1.83,30.75295715,20.24323621,1.999487936,0.004169362,607.2970862
2782,23.1957151,1.84,30.9608048,20.55633952,1.999487936,0.004123064,616.6901857
2782,23.49695815,1.85,31.16865245,20.86944284,1.999487936,0.004076766,626.0832851
2782,23.7982012,1.86,31.37650011,21.18254615,1.999487936,0.004030468,635.4763845
2782,24.09944426,1.87,31.58434776,21.49564947,1.999487936,0.00398417,644.869484
2782,24.40068731,1.88,31.79219541,21.80875278,1.999487936,0.003937872,654.2625834
2782,24.70193036,1.89,32.00004306,22.1218561,1.999487936,0.003891574,663.6556828
2782,25.00317341,1.9,32.20789072,22.43495941,1.999487936,0.003845277,673.0487822
2782,25.30441647,1.91,32.41573837,22.74806273,1.999487936,0.003798979,682.4418817
2782,25.60565952,1.92,32.62358602,23.06116604,1.999487936,0.003752681,691.8349811
2782,25.90690257,1.93,32.83143368,23.37426935,1.999487936,0.003706383,701.2280805
2782,26.20814563,1.94,33.03928133,23.68737267,1.999487936,0.003660085,710.62118
2782,26.50938868,1.95,33.24712898,24.00047598,1.999487936,0.003613787,720.0142794
2782,26.81063173,1.96,33.45497664,24.3135793,1.999487936,0.003567489,729.4073788
2782,27.11187479,1.97,33.66282429,24.62668261,1.999487936,0.003521191,738.8004783
2782,27.41311784,1.98,33.87067194,24.93978593,1.999487936,0.003474894,748.1935777
2782,27.71436089,1.99,34.07851959,25.25288924,1.999487936,0.003428596,757.5866771
2782,28.01560395,2,34.28636725,25.56599256,1.999487936,0.003382298,766.9797766
2782,28.316847,2.005583936,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.01,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.02,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.03,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.04,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.05,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.06,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.07,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.08,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.09,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.1,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.11,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.12,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.13,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.14,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.15,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.16,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.17,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.18,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.19,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.2,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.21,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.22,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.23,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.24,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.25,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.26,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.27,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.28,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.29,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.3,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.31,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.32,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.33,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.34,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.35,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.36,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.37,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.38,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.39,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.4,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.41,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.42,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.43,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.44,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.45,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.46,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.47,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.48,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.49,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.5,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.51,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.52,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.53,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.54,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.55,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.56,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.57,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.58,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.59,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.6,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.61,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.62,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.63,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.64,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.65,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.66,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.67,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.68,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.69,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2782,28.316847,2.7,34.4942149,25.87909587,1.999487936,0.003336,776.372876
2752,0,0,0,0,0,0,0
2752,0.003539606,0.01,0.294893991,0.013703212,0.032384999,0.000626,0.41109635
2752,0.007079212,0.02,0.589787981,0.027406423,0.064769998,0.001252,0.8221927
2752,0.010618818,0.03,0.884681972,0.041109635,0.097154997,0.001878,1.23328905
2752,0.014158424,0.04,1.179575963,0.054812847,0.129539996,0.002504,1.6443854
2752,0.017698029,0.05,1.474469953,0.068516058,0.161924995,0.00313,2.055481749
2752,0.021237635,0.06,1.769363944,0.08221927,0.194309994,0.003756,2.466578099
2752,0.024777241,0.07,2.064257934,0.095922481,0.226694993,0.004382,2.877674449
2752,0.028316847,0.076199998,2.359151925,0.109625693,0.259079992,0.005008,3.288770799
2752,0.037755796,0.08,2.540253919,0.140748242,0.261873992,0.004768417,4.222447255
2752,0.047194745,0.09,2.721355913,0.17187079,0.264667992,0.004528833,5.156123711
2752,0.056633694,0.1,2.902457907,0.202993339,0.267461992,0.00428925,6.089800167
2752,0.066072643,0.11,3.083559902,0.234115887,0.270255992,0.004049667,7.023476623
2752,0.075511592,0.12,3.264661896,0.265238436,0.273049992,0.003810083,7.957153079
2752,0.084950541,0.13,3.44576389,0.296360985,0.275843992,0.0035705,8.890829535
2752,0.09438949,0.14,3.626865884,0.327483533,0.278637991,0.003330917,9.82450599
2752,0.103828439,0.15,3.807967878,0.358606082,0.281431991,0.003091333,10.75818245
2752,0.113267388,0.16,3.989069873,0.38972863,0.284225991,0.00285175,11.6918589
2752,0.122706337,0.17,4.170171867,0.420851179,0.287019991,0.002612167,12.62553536
2752,0.132145286,0.18,4.351273861,0.451973727,0.289813991,0.002372583,13.55921181
2752,0.141584235,0.188975994,4.532375855,0.483096276,0.292607991,0.002133,14.49288827
2752,0.157315817,0.19,4.606543853,0.52789623,0.295655991,0.002047222,15.83688688
2752,0.173047398,0.2,4.68071185,0.572696183,0.298703991,0.001961444,17.18088549
2752,0.18877898,0.21,4.754879848,0.617496137,0.301751991,0.001875667,18.52488411
2752,0.204510562,0.22,4.829047846,0.662296091,0.304799991,0.001789889,19.86888272
2752,0.220242143,0.23,4.903215843,0.707096044,0.30784799,0.001704111,21.21288133
2752,0.235973725,0.24,4.977383841,0.751895998,0.31089599,0.001618333,22.55687994
2752,0.251705307,0.25,5.051551839,0.796695952,0.31394399,0.001532556,23.90087856
2752,0.267436888,0.26,5.125719836,0.841495905,0.31699199,0.001446778,25.24487717
2752,0.28316847,0.268223991,5.199887834,0.886295859,0.32003999,0.001361,26.58887578
2752,0.30495066,0.27,5.243028756,0.933104744,0.324494759,0.001341308,27.99314232
2752,0.32673285,0.28,5.286169677,0.979913628,0.328949528,0.001321615,29.39740886
2752,0.34851504,0.29,5.329310599,1.026722513,0.333404297,0.001301923,30.8016754
2752,0.37029723,0.3,5.372451521,1.073531398,0.337859066,0.001282231,32.20594194
2752,0.39207942,0.31,5.415592442,1.120340282,0.342313835,0.001262538,33.61020848
2752,0.41386161,0.32,5.458733364,1.167149167,0.346768604,0.001242846,35.01447502
2752,0.4356438,0.33,5.501874286,1.213958052,0.351223374,0.001223154,36.41874157
2752,0.45742599,0.34,5.545015208,1.260766937,0.355678143,0.001203462,37.82300811
2752,0.47920818,0.35,5.588156129,1.307575821,0.360132912,0.001183769,39.22727465
2752,0.50099037,0.36,5.631297051,1.354384706,0.364587681,0.001164077,40.63154119
2752,0.52277256,0.37,5.674437973,1.401193591,0.36904245,0.001144385,42.03580773
2752,0.54455475,0.38,5.717578894,1.448002475,0.373497219,0.001124692,43.44007427
2752,0.56633694,0.380999988,5.760719816,1.49481136,0.377951988,0.001105,44.84434081
